,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf,team0Win,team0,team1,wins0,wins1,avg_fgm0,avg_fgm1,std_fgm0,std_fgm1,avg_fga0,avg_fga1,std_fga0,std_fga1,avg_fgm30,avg_fgm31,std_fgm30,std_fgm31,avg_fga30,avg_fga31,std_fga30,std_fga31,avg_ftm0,avg_ftm1,std_ftm0,std_ftm1,avg_fta0,avg_fta1,std_fta0,std_fta1,avg_or0,avg_or1,std_or0,std_or1,avg_dr0,avg_dr1,std_dr0,std_dr1,avg_ast0,avg_ast1,std_ast0,std_ast1,avg_to0,avg_to1,std_to0,std_to1,avg_stl0,avg_stl1,std_stl0,std_stl1,avg_blk0,avg_blk1,std_blk0,std_blk1,avg_pf0,avg_pf1,std_pf0,std_pf1,ftr0,ftr1,efg0,efg1,to_p0,to_p1,orp0,orp1,SAG0,MOR0,BOB0,WOL0,WLK0,POM0,DOL0,COL0,RTH0,RPI0,SAG1,MOR1,BOB1,WOL1,WLK1,POM1,DOL1,COL1,RTH1,RPI1,SAG_rating0,SAG_rating1,MOR_rating0,MOR_rating1,BOB_rating0,BOB_rating1,WOL_rating0,WOL_rating1,WLK_rating0,WLK_rating1,POM_rating0,POM_rating1,DOL_rating0,DOL_rating1,COL_rating0,COL_rating1,RTH_rating0,RTH_rating1,RPI_rating0,RPI_rating1,dSAG,dSAG_rating,dMOR,dMOR_rating,dBOB,dBOB_rating,dWOL,dWOL_rating,dWLK,dWLK_rating,dPOM,dPOM_rating,dDOL,dDOL_rating,dCOL,dCOL_rating,dRTH,dRTH_rating,dRPI,dRPI_rating
528,2011,136,1396,66,1336,64,N,0,24,49,5,18,13,15,8,20,10,10,6,5,13,26,54,8,19,4,6,8,18,12,9,4,0,13,0,1336,1396,19,25,22.45,25.59,3.57,5.14,51.33,57.12,6.7,5.6,6.3,6.09,2.66,2.53,18.76,17.22,4.71,4.56,11.82,13.66,4.53,5.51,16.3,19.69,6.64,7.66,9.97,11.03,3.47,3.89,21.61,25.06,4.78,5.13,12.15,15.25,3.11,4.48,10.55,10.78,2.93,3.75,4.45,6.94,2.37,2.91,2.48,4.69,1.77,1.87,15.67,15.94,4.6,4.7,0.32,0.35,0.51,0.5,0.3,0.27,0.32,0.32,45.0,27.0,46.0,43.0,42.0,39.0,39.0,39.0,37.0,39.0,32.0,45.0,32.0,25.0,30.0,38.0,25.0,27.0,32.0,30.0,82.6399798686,84.5594242996,85.443909232,82.6399798686,82.5085005023,84.5594242996,82.9086960098,85.8312502116,83.0461086281,84.9004148184,83.4717549108,83.6184806882,83.4717549108,85.8312502116,83.4717549108,85.443909232,83.7678371793,84.5594242996,83.4717549108,84.9004148184,13.0,-1.919444431,-18.0,2.80392936344,14.0,-2.05092379734,18.0,-2.92255420177,12.0,-1.85430619029,1.0,-0.146725777392,14.0,-2.35949530073,12.0,-1.97215432121,5.0,-0.791587120312,9.0,-1.42865990761
529,2011,136,1417,78,1277,76,N,0,22,48,4,11,30,47,13,26,13,16,7,8,20,25,62,10,25,16,21,15,21,20,16,9,8,28,1,1417,1277,22,18,24.53,23.81,4.08,4.31,53.75,55.44,6.54,5.95,5.19,6.31,2.36,2.43,15.81,18.16,3.5,5.0,15.72,14.19,5.69,6.51,23.0,20.34,8.2,8.49,11.81,11.94,3.6,3.44,25.41,25.25,4.0,6.0,14.62,14.88,3.91,3.92,14.84,13.31,4.77,4.2,5.44,6.31,3.0,3.11,5.78,4.97,3.57,2.42,17.5,18.84,4.55,3.5,0.44,0.37,0.51,0.49,0.46,0.38,0.36,0.35,47.0,50.0,43.0,50.0,49.0,53.0,38.0,36.0,44.0,44.0,37.0,30.0,39.0,40.0,47.0,41.0,30.0,47.0,34.0,45.0,82.37883232,83.7678371793,81.9999701964,84.9004148184,82.9086960098,83.4717549108,81.9999701964,83.327529915,82.124635251,82.37883232,81.6349729047,83.1856851632,83.6184806882,84.9004148184,83.9199647131,82.37883232,82.7733500409,84.2331532086,82.7733500409,82.6399798686,10.0,-1.38900485927,20.0,-2.90044462205,4.0,-0.563058901035,10.0,-1.32755971863,2.0,-0.25419706899,12.0,-1.55071225858,8.0,-1.28193413021,-11.0,1.54113239305,10.0,-1.45980316767,-1.0,0.13337017233
530,2011,136,1452,84,1155,76,N,0,27,55,5,13,25,31,14,23,15,11,6,1,21,25,58,5,21,21,26,13,18,15,9,5,3,24,0,1155,1452,21,20,23.72,23.68,3.48,4.48,53.72,55.42,7.78,6.14,6.5,6.26,2.34,2.77,18.62,18.68,4.9,5.78,14.31,15.94,5.38,6.85,20.66,22.58,7.87,8.8,11.47,14.39,3.99,4.11,23.44,23.03,3.98,6.04,12.91,15.06,4.28,4.06,13.34,12.1,3.89,2.91,8.03,4.61,2.44,2.17,4.88,4.29,2.38,1.81,18.38,17.87,3.8,5.45,0.4,0.41,0.51,0.48,0.39,0.33,0.34,0.4,42.0,21.0,37.0,53.0,37.0,24.0,44.0,51.0,38.0,57.0,19.0,18.0,19.0,22.0,18.0,21.0,21.0,23.0,19.0,21.0,83.0461086281,87.1534345421,86.681284732,87.4040622652,83.7678371793,87.1534345421,81.6349729047,86.4580231363,83.7678371793,87.4040622652,86.0335876096,86.681284732,82.7733500409,86.681284732,81.8768433075,86.2423301332,83.6184806882,87.1534345421,81.1673188669,86.681284732,23.0,-4.10732591401,3.0,-0.722777533131,18.0,-3.38559736287,31.0,-4.82305023163,19.0,-3.63622508588,3.0,-0.647697122403,23.0,-3.9079346911,28.0,-4.36548682566,19.0,-3.53495385394,36.0,-5.51396586512
531,2011,136,1458,72,1125,58,N,0,20,40,12,22,20,25,6,27,13,13,3,2,17,18,49,6,22,16,22,6,16,12,7,7,0,21,1,1458,1125,23,30,23.87,27.24,4.06,4.4,53.61,58.71,6.86,6.63,8.06,9.44,3.29,2.4,21.71,24.76,6.22,4.7,12.39,16.44,7.58,7.14,15.03,22.32,8.64,8.34,10.55,13.09,4.33,4.35,21.52,23.26,3.51,5.08,13.16,16.38,4.32,3.57,7.39,13.94,3.27,3.4,3.45,9.74,2.1,3.4,3.16,3.47,2.16,1.86,15.06,20.82,4.3,4.63,0.3,0.39,0.53,0.55,0.19,0.36,0.34,0.38,11.0,13.0,14.0,15.0,15.0,9.0,13.0,17.0,13.0,16.0,34.0,43.0,61.0,27.0,22.0,18.0,34.0,43.0,52.0,51.0,89.5603734008,84.2331532086,88.8528615906,82.9086960098,88.5314355592,80.7187351871,88.2278269292,85.443909232,88.2278269292,86.4580231363,90.3805687189,87.4040622652,88.8528615906,84.2331532086,87.6657856957,82.9086960098,88.8528615906,81.7551959822,87.9398738965,81.8768433075,-23.0,5.32722019226,-30.0,5.94416558085,-47.0,7.81270037214,-12.0,2.7839176972,-7.0,1.76980379294,-9.0,2.97650645378,-21.0,4.61970838204,-26.0,4.75708968591,-39.0,7.09766560847,-35.0,6.06303058901
532,2011,137,1112,77,1272,75,N,0,23,50,5,19,26,31,8,21,11,14,8,2,21,26,53,6,15,17,24,10,23,16,15,7,1,24,0,1272,1112,25,27,25.44,25.41,5.14,3.96,56.5,54.0,7.12,5.77,6.0,7.94,2.83,2.68,18.35,19.88,4.44,5.07,15.15,17.76,6.38,5.98,22.29,23.79,7.88,6.77,12.09,10.41,3.36,3.57,23.59,24.18,3.66,4.84,14.59,14.09,5.37,3.97,15.29,12.85,3.5,3.63,8.53,5.03,2.84,2.44,5.35,2.65,2.62,1.39,20.24,18.62,4.38,4.78,0.4,0.45,0.5,0.55,0.43,0.33,0.36,0.33,67.0,91.0,62.0,38.0,67.0,85.0,46.0,34.0,67.0,28.0,22.0,33.0,18.0,24.0,23.0,25.0,15.0,19.0,23.0,19.0,80.0765146338,86.4580231363,77.7764820554,84.3945579015,80.6092792763,87.4040622652,83.6184806882,86.0335876096,80.0765146338,86.2423301332,78.3189744513,85.8312502116,82.5085005023,88.2278269292,84.2331532086,87.1534345421,80.0765146338,86.2423301332,85.2580894073,87.1534345421,45.0,-6.38150850244,58.0,-6.6180758461,44.0,-6.7947829889,14.0,-2.41510692141,44.0,-6.16581549931,60.0,-7.5122757602,31.0,-5.71932642697,15.0,-2.92028133356,44.0,-6.16581549931,9.0,-1.89534513482
533,2011,137,1181,87,1214,45,N,0,32,60,9,19,14,16,9,29,17,9,9,4,11,19,55,4,14,3,7,9,20,4,17,2,1,17,0,1214,1181,23,30,22.61,28.12,3.61,4.44,55.94,59.97,6.84,5.22,6.42,8.0,2.79,2.85,19.97,21.32,4.79,5.7,15.26,16.82,6.51,5.95,23.58,22.44,8.98,7.51,11.1,12.29,3.22,3.5,24.48,25.97,4.79,4.46,11.81,14.41,4.61,4.81,12.13,12.24,3.8,3.99,7.32,7.47,2.79,2.94,5.71,4.41,2.18,2.36,18.48,17.88,4.05,3.53,0.43,0.38,0.46,0.54,0.31,0.3,0.29,0.35,178.0,221.0,174.0,122.0,150.0,211.0,167.0,129.0,178.0,153.0,3.0,2.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,71.1595476857,94.3184589192,68.3438359271,95.5146417544,71.4317651952,94.3184589192,75.2058080331,92.6056893958,73.1126988346,94.3184589192,68.9827458104,95.5146417544,71.9132349915,93.3804301684,74.6662258345,93.3804301684,71.1595476857,94.3184589192,72.8976441358,93.3804301684,175.0,-23.1589112334,219.0,-27.1708058274,171.0,-22.8866937239,117.0,-17.3998813628,147.0,-21.2057600846,209.0,-26.531895944,163.0,-21.467195177,125.0,-18.7142043339,175.0,-23.1589112334,149.0,-20.4827860326
534,2011,137,1199,57,1401,50,N,0,20,43,4,15,13,20,6,29,14,13,6,10,17,16,51,9,25,9,19,12,21,12,11,6,1,19,0,1401,1199,23,21,22.97,24.48,4.33,4.57,51.71,56.16,5.63,6.51,5.35,6.19,2.56,2.1,15.87,18.74,4.7,4.65,17.32,14.16,6.88,6.43,24.61,21.35,8.62,8.91,12.23,12.45,3.65,4.06,23.65,26.58,4.99,5.81,13.39,12.48,4.32,3.46,13.06,16.13,3.15,3.71,6.52,8.77,3.04,3.7,1.58,5.74,1.41,2.7,18.52,19.26,4.9,3.86,0.48,0.38,0.5,0.49,0.38,0.5,0.38,0.35,33.0,36.0,25.0,30.0,36.0,45.0,22.0,29.0,26.0,29.0,44.0,37.0,42.0,49.0,39.0,42.0,42.0,45.0,42.0,55.0,84.3945579015,82.7733500409,83.9199647131,83.7678371793,85.8312502116,83.0461086281,84.9004148184,82.124635251,83.9199647131,83.4717549108,82.6399798686,83.0461086281,86.4580231363,83.0461086281,85.0770286552,82.6399798686,85.6348343542,83.0461086281,85.0770286552,81.3985932371,-11.0,1.62120786062,-1.0,0.152127533783,-17.0,2.78514158342,-19.0,2.77577956741,-3.0,0.448209802242,3.0,-0.406128759546,-20.0,3.41191450815,-16.0,2.43704878658,-16.0,2.58872572603,-26.0,3.67843541811
535,2011,137,1206,61,1437,57,N,0,21,52,4,14,15,24,12,24,12,9,3,1,15,19,52,7,22,12,17,10,25,10,9,5,5,19,0,1437,1206,21,26,24.28,25.91,3.95,4.55,55.22,54.66,8.48,7.77,6.34,6.72,2.38,2.59,18.19,16.94,4.82,4.69,17.81,14.81,6.65,6.29,23.5,21.47,7.67,7.48,12.25,10.59,4.47,4.78,24.88,24.5,5.46,4.42,13.75,14.31,4.73,4.34,11.97,10.94,3.7,3.09,6.34,6.75,2.68,2.76,3.75,3.31,1.87,1.86,17.47,17.16,4.68,4.1,0.44,0.41,0.5,0.54,0.33,0.27,0.36,0.32,24.0,41.0,27.0,33.0,31.0,28.0,33.0,32.0,20.0,38.0,31.0,46.0,34.0,23.0,21.0,26.0,40.0,26.0,40.0,24.0,86.0335876096,84.7279654797,83.1856851632,82.5085005023,85.443909232,84.2331532086,84.3945579015,86.2423301332,84.7279654797,86.681284732,85.2580894073,85.6348343542,84.3945579015,83.327529915,84.5594242996,85.6348343542,86.91281934,83.327529915,83.6184806882,86.0335876096,-7.0,1.30562212991,-5.0,0.677184660979,-7.0,1.21075602344,10.0,-1.84777223162,10.0,-1.95331925231,2.0,-0.376744946838,-7.0,1.06702798653,6.0,-1.07541005458,-20.0,3.58528942501,14.0,-2.41510692141
536,2011,137,1228,73,1424,62,N,0,28,47,7,13,10,14,5,28,21,15,3,2,17,21,54,7,24,13,19,8,17,10,9,8,0,16,1,1228,1424,19,24,26.34,25.66,4.88,4.99,56.34,55.69,7.14,6.11,6.84,5.53,2.59,2.81,17.69,16.69,4.04,4.15,11.75,15.06,6.0,4.83,16.12,21.84,7.64,6.87,10.22,11.25,3.92,4.28,24.59,23.94,4.36,4.8,16.59,15.53,3.89,4.06,12.72,12.66,3.16,3.68,5.56,8.12,2.94,3.47,4.62,3.78,2.04,2.73,17.59,19.34,4.44,3.73,0.29,0.4,0.53,0.51,0.34,0.33,0.32,0.33,27.0,20.0,30.0,42.0,35.0,20.0,36.0,44.0,27.0,48.0,20.0,32.0,22.0,21.0,25.0,22.0,23.0,24.0,25.0,25.0,85.443909232,86.91281934,86.91281934,84.5594242996,84.9004148184,86.4580231363,83.0461086281,86.681284732,84.0750151553,85.8312502116,86.91281934,86.4580231363,83.9199647131,86.2423301332,82.7733500409,86.0335876096,85.443909232,85.8312502116,82.2509006257,85.8312502116,7.0,-1.46891010799,-12.0,2.35339504043,8.0,-1.55760831786,21.0,-3.63517610389,10.0,-1.75623505628,-2.0,0.454796203732,13.0,-2.32236542009,20.0,-3.2602375687,2.0,-0.387340979524,23.0,-3.58034958581
537,2011,137,1242,72,1131,53,N,0,29,57,9,20,5,8,11,29,19,14,5,1,13,18,51,9,25,8,12,6,19,10,12,6,3,16,1,1242,1131,32,21,29.59,21.5,5.44,4.35,57.62,53.29,5.79,7.28,7.26,7.53,2.43,2.93,18.76,21.21,4.86,5.36,15.94,14.68,5.79,6.08,23.41,20.09,7.51,7.38,11.68,12.0,3.36,4.05,26.88,24.0,5.19,4.33,17.88,9.85,4.66,3.98,13.47,11.94,3.77,3.84,7.94,5.38,3.38,2.46,4.15,3.71,2.57,2.17,17.88,18.21,3.89,3.58,0.42,0.39,0.58,0.48,0.35,0.35,0.37,0.34,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,166.0,152.0,173.0,139.0,135.0,169.0,164.0,137.0,163.0,129.0,95.5146417544,71.9825702049,94.3184589192,72.9691574053,97.1819567323,71.5001424395,94.3184589192,73.9152484914,95.5146417544,74.2130168207,94.3184589192,71.77498807,95.5146417544,72.1216726499,97.1819567323,74.0637125321,95.5146417544,72.1914433796,97.1819567323,74.6662258345,-164.0,23.5320715495,-149.0,21.3493015138,-172.0,25.6818142928,-136.0,20.4032104278,-133.0,21.3016249337,-166.0,22.5434708492,-162.0,23.3929691046,-136.0,23.1182442002,-161.0,23.3231983748,-128.0,22.5157308978
538,2011,137,1266,66,1462,55,N,0,24,45,5,12,13,19,5,21,13,15,6,2,18,21,51,2,13,11,15,11,19,11,15,3,2,19,0,1462,1266,24,20,24.61,26.62,4.63,5.57,53.19,56.91,6.43,8.07,5.52,5.26,2.71,2.47,16.55,14.94,4.65,3.67,17.87,17.59,5.99,4.94,23.9,25.44,6.7,6.62,10.23,12.41,3.88,4.21,25.26,23.79,5.22,6.0,13.32,15.82,5.75,5.35,11.97,11.97,3.74,3.37,5.52,7.18,2.45,3.03,3.1,3.62,2.04,2.13,17.16,16.88,3.97,3.9,0.46,0.46,0.51,0.52,0.32,0.29,0.32,0.36,35.0,23.0,31.0,31.0,26.0,37.0,28.0,22.0,41.0,22.0,29.0,34.0,33.0,37.0,33.0,33.0,43.0,58.0,22.0,64.0,84.0750151553,85.0770286552,86.2423301332,84.2331532086,84.7279654797,84.3945579015,84.7279654797,83.7678371793,85.6348343542,84.3945579015,83.7678371793,84.3945579015,85.2580894073,82.9086960098,86.4580231363,81.053486588,83.1856851632,86.4580231363,86.4580231363,80.3933600113,6.0,-1.0020134999,-11.0,2.00917692457,-2.0,0.333407578175,-6.0,0.960128300434,-7.0,1.24027645263,4.0,-0.626720722259,-15.0,2.34939339755,-36.0,5.40453654827,19.0,-3.27233797305,-42.0,6.06466312496
539,2011,137,1276,75,1397,45,N,0,33,64,9,26,0,1,12,24,20,11,5,2,17,15,43,3,18,12,16,6,20,10,18,4,5,13,1,1276,1397,19,19,23.5,24.91,3.73,3.78,53.12,57.52,5.75,8.6,8.12,5.21,2.88,2.46,22.94,17.12,5.38,3.68,10.38,15.61,5.63,7.04,14.81,22.85,8.01,9.44,8.06,13.88,3.68,4.19,23.53,24.09,5.33,5.13,13.41,13.12,3.85,4.01,10.16,13.21,3.33,3.99,4.69,7.45,2.22,3.03,2.06,3.67,1.61,2.48,16.78,19.67,3.82,5.19,0.29,0.41,0.52,0.48,0.27,0.36,0.25,0.38,38.0,25.0,36.0,39.0,45.0,40.0,37.0,40.0,33.0,52.0,51.0,58.0,45.0,56.0,53.0,55.0,57.0,46.0,46.0,34.0,83.6184806882,81.8768433075,85.8312502116,81.053486588,83.9199647131,82.6399798686,83.4717549108,81.2823403832,82.6399798686,81.6349729047,83.327529915,81.3985932371,83.7678371793,81.1673188669,83.327529915,82.5085005023,84.3945579015,82.5085005023,81.7551959822,84.2331532086,-13.0,1.74163738072,-33.0,4.77776362354,-9.0,1.27998484447,-17.0,2.18941452761,-8.0,1.00500696394,-15.0,1.92893667794,-20.0,2.60051831237,-6.0,0.81902941275,-13.0,1.88605739928,18.0,-2.47795722643
540,2011,137,1314,102,1254,87,N,0,34,67,3,17,31,42,12,42,21,18,3,10,19,31,85,8,31,17,25,16,23,19,14,11,1,28,0,1254,1314,27,26,28.03,27.91,3.68,5.84,60.12,62.09,6.04,6.61,6.91,5.24,2.08,3.09,18.88,15.73,4.08,4.98,19.62,15.61,6.06,5.48,30.44,23.55,7.86,6.86,14.47,14.18,4.02,3.93,27.38,28.33,4.47,3.94,15.12,15.33,3.87,5.69,15.34,13.52,4.48,3.55,7.34,6.12,2.67,2.61,3.44,5.33,2.0,2.68,17.25,16.24,4.49,3.41,0.52,0.38,0.53,0.49,0.38,0.34,0.38,0.37,98.0,143.0,101.0,61.0,60.0,121.0,75.0,64.0,95.0,75.0,15.0,12.0,12.0,13.0,9.0,14.0,9.0,8.0,14.0,6.0,77.1649751449,88.2278269292,73.6207468017,89.1947480247,76.909199656,89.1947480247,80.7187351871,88.8528615906,80.829231816,90.3805687189,75.2839158211,88.5314355592,79.2679757298,90.3805687189,80.3933600113,90.847465327,77.4244254159,88.5314355592,79.2679757298,91.9436321311,83.0,-11.0628517843,131.0,-15.574001223,89.0,-12.2855483687,48.0,-8.13412640354,51.0,-9.5513369029,107.0,-13.2475197382,66.0,-11.1125929892,56.0,-10.4541053157,81.0,-11.1070101433,69.0,-12.6756564013
541,2011,137,1323,69,1103,56,N,0,21,47,7,17,20,26,6,35,16,14,5,5,11,23,64,7,21,3,6,8,24,10,8,6,4,21,1,1323,1103,26,22,25.09,24.59,5.64,3.89,53.84,57.21,7.66,6.7,8.09,7.88,3.32,3.05,20.66,21.88,4.94,6.23,17.72,12.91,6.72,5.99,24.44,18.24,8.75,8.36,10.94,10.06,3.79,4.08,26.0,24.21,5.21,4.9,16.72,14.35,5.47,3.63,10.69,12.03,3.01,3.44,4.59,6.44,1.93,3.13,3.69,3.41,1.86,2.51,15.03,19.24,4.41,4.27,0.47,0.32,0.54,0.5,0.27,0.31,0.34,0.28,8.0,7.0,7.0,6.0,6.0,10.0,5.0,7.0,6.0,9.0,127.0,110.0,120.0,113.0,111.0,123.0,123.0,105.0,122.0,107.0,90.847465327,74.8191516716,91.3640520151,76.1618791948,91.3640520151,75.3622923631,91.9436321311,75.9188425701,91.9436321311,76.0805499694,89.9538734543,75.1279646467,92.6056893958,75.1279646467,91.3640520151,76.5735163508,91.9436321311,75.2058080331,90.3805687189,76.4078387279,-119.0,16.0283136554,-103.0,15.2021728203,-113.0,16.001759652,-107.0,16.024789561,-105.0,15.8630821617,-113.0,14.8259088076,-118.0,17.4777247491,-98.0,14.7905356643,-116.0,16.737824098,-98.0,13.9727299911
542,2011,137,1326,75,1427,46,N,0,29,52,12,24,5,8,11,24,26,13,5,3,9,18,53,4,17,6,7,11,15,6,13,7,0,13,1,1326,1427,32,16,27.44,23.48,6.18,3.53,55.59,54.72,9.71,6.33,7.38,7.14,3.12,2.34,17.88,19.66,4.66,4.51,14.82,16.38,6.55,5.22,21.03,22.76,7.88,6.94,11.21,10.34,5.64,2.76,23.29,24.07,5.56,5.78,15.62,12.59,5.38,2.88,10.18,13.48,4.04,3.89,7.18,6.79,3.14,2.68,3.32,2.38,2.36,1.42,14.26,19.76,3.78,5.06,0.4,0.42,0.56,0.5,0.26,0.37,0.34,0.3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,219.0,222.0,214.0,198.0,204.0,219.0,193.0,204.0,224.0,194.0,97.1819567323,68.47094436,97.1819567323,68.2804038233,95.5146417544,68.7901751602,97.1819567323,69.8267807011,97.1819567323,69.4352328107,97.1819567323,68.47094436,97.1819567323,70.155840091,95.5146417544,69.4352328107,97.1819567323,68.1537802094,95.5146417544,70.0898199476,-218.0,28.7110123723,-221.0,28.9015529091,-212.0,26.7244665942,-197.0,27.3551760312,-203.0,27.7467239216,-218.0,28.7110123723,-192.0,27.0261166413,-202.0,26.0794089437,-223.0,29.0281765229,-192.0,25.4248218069
543,2011,137,1345,65,1389,43,N,0,23,54,5,15,14,17,14,33,12,16,7,3,13,17,58,5,21,4,6,9,19,9,14,10,2,19,0,1389,1345,20,25,21.09,25.69,4.79,4.78,52.24,57.38,7.24,6.43,5.82,6.94,2.59,2.55,16.73,18.91,3.65,5.07,13.39,14.34,5.31,5.95,20.82,20.16,7.74,8.44,11.36,11.03,3.9,3.61,24.42,24.19,4.85,5.06,11.33,15.81,3.72,5.29,15.06,10.34,3.74,3.34,7.67,6.28,3.2,2.91,4.61,4.12,2.36,2.03,19.48,18.03,3.71,3.68,0.41,0.36,0.46,0.51,0.49,0.25,0.32,0.32,128.0,102.0,138.0,102.0,98.0,110.0,116.0,118.0,131.0,92.0,9.0,10.0,8.0,10.0,8.0,8.0,8.0,13.0,9.0,12.0,74.7425685644,90.3805687189,76.8247204107,89.9538734543,73.9893769947,90.847465327,76.8247204107,89.9538734543,77.1649751449,90.847465327,76.1618791948,90.847465327,75.6785769881,90.847465327,75.5198696639,88.8528615906,74.5142468551,90.3805687189,77.6877838456,89.1947480247,119.0,-15.6380001546,92.0,-13.1291530435,130.0,-16.8580883323,92.0,-13.1291530435,90.0,-13.6824901821,102.0,-14.6855861323,108.0,-15.1688883389,105.0,-13.3329919267,122.0,-15.8663218638,80.0,-11.5069641791
544,2011,137,1393,77,1232,60,N,0,23,44,7,16,24,31,9,26,17,15,8,4,16,22,55,7,21,9,14,10,15,13,14,7,1,24,1,1393,1232,26,19,26.88,22.34,5.79,3.79,57.33,52.66,9.37,7.05,6.36,6.75,2.53,2.71,18.09,19.03,5.04,4.08,13.48,14.41,6.33,5.12,20.45,20.22,8.62,6.74,12.61,10.53,4.71,3.77,25.24,24.41,4.9,4.74,16.3,12.38,5.02,3.33,12.12,14.06,3.4,4.66,8.76,6.0,3.1,2.94,6.82,4.28,2.91,2.14,15.36,20.31,3.56,4.49,0.37,0.4,0.53,0.49,0.32,0.44,0.37,0.31,10.0,5.0,9.0,9.0,12.0,11.0,12.0,9.0,11.0,18.0,112.0,94.0,113.0,108.0,102.0,109.0,104.0,99.0,113.0,84.0,89.9538734543,75.9995396342,92.6056893958,77.5117651609,90.3805687189,75.9188425701,90.3805687189,76.325517562,89.1947480247,76.8247204107,89.5603734008,76.2435330823,89.1947480247,76.6568858721,90.3805687189,77.079319256,89.5603734008,75.9188425701,87.4040622652,78.4112131559,-102.0,13.95433382,-89.0,15.0939242349,-104.0,14.4617261489,-99.0,14.0550511569,-90.0,12.370027614,-98.0,13.3168403186,-92.0,12.5378621526,-90.0,13.3012494629,-102.0,13.6415308308,-66.0,8.9928491093
545,2011,137,1400,85,1324,81,N,0,30,63,4,9,21,26,15,27,14,10,4,9,14,33,75,7,29,8,11,17,21,12,7,7,3,17,0,1324,1400,24,27,29.88,26.47,5.85,4.47,60.39,58.32,7.45,7.74,8.0,5.71,2.85,2.75,21.21,15.15,5.16,4.63,17.33,16.26,6.89,4.6,24.15,25.21,8.38,7.38,12.45,13.79,4.47,4.07,26.3,26.71,4.3,5.23,16.09,13.47,4.75,3.29,13.67,11.82,3.86,3.56,6.15,5.82,3.53,2.75,5.45,4.91,2.06,2.57,18.61,17.21,3.67,3.44,0.41,0.44,0.56,0.51,0.33,0.29,0.36,0.38,56.0,75.0,74.0,55.0,43.0,69.0,50.0,77.0,75.0,53.0,7.0,8.0,6.0,11.0,11.0,4.0,11.0,12.0,7.0,11.0,81.2823403832,91.3640520151,79.2679757298,90.847465327,79.3664111822,91.9436321311,81.3985932371,89.5603734008,82.9086960098,89.5603734008,79.8696553954,93.3804301684,81.9999701964,89.5603734008,79.0731646932,89.1947480247,79.2679757298,91.3640520151,81.6349729047,89.5603734008,49.0,-10.0817116319,67.0,-11.5794895973,68.0,-12.5772209488,44.0,-8.16178016379,32.0,-6.65167739107,65.0,-13.510774773,39.0,-7.56040320447,65.0,-10.1215833315,68.0,-12.0960762853,42.0,-7.9254004962
546,2011,137,1433,74,1207,56,N,0,18,44,12,25,26,39,8,22,14,6,7,4,16,20,52,5,26,11,13,12,24,12,17,3,1,26,0,1207,1433,21,23,25.45,24.26,6.0,4.6,53.26,55.76,7.47,8.03,7.03,8.18,3.26,2.71,19.52,22.76,6.17,5.07,13.1,14.82,5.13,5.84,17.9,20.62,6.34,7.38,10.06,10.91,3.3,3.65,23.65,21.09,3.72,4.61,15.13,14.21,5.84,4.43,13.42,11.56,3.4,3.37,6.13,8.53,2.86,3.2,4.45,3.68,2.01,1.87,18.61,18.24,4.06,3.81,0.34,0.38,0.54,0.51,0.39,0.3,0.33,0.31,16.0,42.0,17.0,16.0,19.0,31.0,19.0,16.0,17.0,13.0,77.0,80.0,78.0,54.0,55.0,84.0,72.0,59.0,74.0,49.0,87.9398738965,79.0731646932,83.0461086281,78.7858397449,87.6657856957,78.9767540447,87.9398738965,81.5161218045,87.1534345421,81.3985932371,84.7279654797,78.4112131559,87.1534345421,79.5654349627,87.9398738965,80.9408035693,87.6657856957,79.3664111822,88.8528615906,82.124635251,-61.0,8.86670920326,-38.0,4.26026888319,-61.0,8.68903165101,-38.0,6.42375209198,-36.0,5.75484130509,-53.0,6.31675232385,-53.0,7.58799957947,-43.0,6.99907032721,-57.0,8.29937451347,-36.0,6.72822633962
