Id,Pred
2016_1214_1355,0.251
2016_1214_1371,0.153
2016_1214_1372,0.269
2016_1214_1380,0.57
2016_1214_1386,0.151
2016_1214_1392,0.291
2016_1214_1393,0.202
2016_1214_1396,0.235
2016_1214_1400,0.166
2016_1214_1401,0.163
2016_1214_1403,0.174
2016_1214_1409,0.219
2016_1214_1421,0.373
2016_1214_1423,0.207
2016_1214_1425,0.205
2016_1214_1428,0.16
2016_1214_1433,0.176
2016_1214_1435,0.227
2016_1214_1437,0.124
2016_1214_1438,0.125
2016_1214_1451,0.359
2016_1214_1452,0.128
2016_1214_1453,0.33
2016_1214_1455,0.155
2016_1214_1458,0.177
2016_1214_1462,0.149
2016_1214_1463,0.235
2016_1218_1221,0.872
2016_1218_1231,0.322
2016_1218_1233,0.681
2016_1218_1234,0.323
2016_1218_1235,0.316
2016_1218_1242,0.161
2016_1218_1246,0.356
2016_1218_1268,0.323
2016_1218_1274,0.298
2016_1218_1276,0.257
2016_1218_1277,0.146
2016_1218_1292,0.69
2016_1218_1314,0.135
2016_1218_1320,0.565
2016_1218_1323,0.27
2016_1218_1328,0.212
2016_1218_1332,0.246
2016_1218_1333,0.432
2016_1218_1338,0.268
2016_1218_1344,0.357
2016_1218_1345,0.368
2016_1218_1355,0.581
2016_1218_1371,0.346
2016_1218_1372,0.461
2016_1218_1380,0.749
2016_1218_1386,0.341
2016_1218_1392,0.626
2016_1218_1393,0.298
2016_1218_1396,0.588
2016_1218_1400,0.321
2016_1218_1401,0.341
2016_1218_1403,0.336
2016_1218_1409,0.369
2016_1218_1421,0.678
2016_1218_1423,0.595
2016_1218_1425,0.248
2016_1218_1428,0.355
2016_1218_1433,0.3
2016_1218_1435,0.295
2016_1218_1437,0.143
2016_1218_1438,0.154
2016_1218_1451,0.739
2016_1218_1452,0.225
2016_1218_1453,0.667
2016_1218_1455,0.303
2016_1218_1458,0.279
2016_1218_1462,0.237
2016_1218_1463,0.425
2016_1221_1231,0.114
2016_1221_1233,0.276
2016_1221_1234,0.109
2016_1221_1235,0.112
2016_1221_1242,0.124
2016_1221_1246,0.108
2016_1221_1268,0.106
2016_1221_1274,0.11
2016_1221_1276,0.161
2016_1221_1277,0.102
2016_1221_1292,0.328
2016_1221_1314,0.124
2016_1221_1320,0.204
2016_1221_1323,0.11
2016_1221_1328,0.102
2016_1221_1332,0.119
2016_1221_1333,0.184
2016_1221_1338,0.15
2016_1221_1344,0.12
2016_1221_1345,0.111
2016_1221_1355,0.2
2016_1221_1371,0.091
2016_1221_1372,0.287
2016_1221_1380,0.538
2016_1221_1386,0.094
2016_1221_1392,0.241
2016_1221_1393,0.179
2016_1221_1396,0.206
2016_1221_1400,0.107
2016_1221_1401,0.107
2016_1221_1403,0.118
2016_1221_1409,0.207
2016_1221_1421,0.307
2016_1221_1423,0.169
2016_1221_1425,0.164
2016_1221_1428,0.106
2016_1221_1433,0.133
2016_1221_1435,0.204
2016_1221_1437,0.125
2016_1221_1438,0.124
2016_1221_1451,0.332
2016_1221_1452,0.104
2016_1221_1453,0.333
2016_1221_1455,0.106
2016_1221_1458,0.118
2016_1221_1462,0.118
2016_1221_1463,0.252
2016_1231_1233,0.665
2016_1231_1234,0.61
2016_1231_1235,0.654
2016_1231_1242,0.452
2016_1231_1246,0.503
2016_1231_1268,0.653
2016_1231_1274,0.549
2016_1231_1276,0.706
2016_1231_1277,0.374
2016_1231_1292,0.77
2016_1231_1314,0.395
2016_1231_1320,0.591
2016_1231_1323,0.65
2016_1231_1328,0.502
2016_1231_1332,0.486
2016_1231_1333,0.638
2016_1231_1338,0.69
2016_1231_1344,0.669
2016_1231_1345,0.531
2016_1231_1355,0.675
2016_1231_1371,0.645
2016_1231_1372,0.623
2016_1231_1380,0.817
2016_1231_1386,0.633
2016_1231_1392,0.621
2016_1231_1393,0.69
2016_1231_1396,0.649
2016_1231_1400,0.646
2016_1231_1401,0.583
2016_1231_1403,0.701
2016_1231_1409,0.697
2016_1231_1421,0.829
2016_1231_1423,0.685
2016_1231_1425,0.68
2016_1231_1428,0.622
2016_1231_1433,0.614
2016_1231_1435,0.571
2016_1231_1437,0.434
2016_1231_1438,0.407
2016_1231_1451,0.828
2016_1231_1452,0.48
2016_1231_1453,0.826
2016_1231_1455,0.542
2016_1231_1458,0.65
2016_1231_1462,0.506
2016_1231_1463,0.647
2016_1233_1234,0.344
2016_1233_1235,0.364
2016_1233_1242,0.195
2016_1233_1246,0.384
2016_1233_1268,0.333
2016_1233_1274,0.325
2016_1233_1276,0.28
2016_1233_1277,0.181
2016_1233_1292,0.56
2016_1233_1314,0.175
2016_1233_1320,0.458
2016_1233_1323,0.328
2016_1233_1328,0.244
2016_1233_1332,0.308
2016_1233_1333,0.304
2016_1233_1338,0.306
2016_1233_1344,0.329
2016_1233_1345,0.401
2016_1233_1355,0.474
2016_1233_1371,0.377
2016_1233_1372,0.448
2016_1233_1380,0.745
2016_1233_1386,0.343
2016_1233_1392,0.52
2016_1233_1393,0.316
2016_1233_1396,0.422
2016_1233_1400,0.365
2016_1233_1401,0.393
2016_1233_1403,0.305
2016_1233_1409,0.278
2016_1233_1421,0.639
2016_1233_1423,0.449
2016_1233_1425,0.282
2016_1233_1428,0.33
2016_1233_1433,0.335
2016_1233_1435,0.344
2016_1233_1437,0.189
2016_1233_1438,0.189
2016_1233_1451,0.651
2016_1233_1452,0.245
2016_1233_1453,0.539
2016_1233_1455,0.349
2016_1233_1458,0.329
2016_1233_1462,0.274
2016_1233_1463,0.405
2016_1234_1235,0.539
2016_1234_1242,0.311
2016_1234_1246,0.383
2016_1234_1268,0.506
2016_1234_1274,0.384
2016_1234_1276,0.56
2016_1234_1277,0.257
2016_1234_1292,0.781
2016_1234_1314,0.276
2016_1234_1320,0.61
2016_1234_1323,0.535
2016_1234_1328,0.298
2016_1234_1332,0.345
2016_1234_1333,0.619
2016_1234_1338,0.564
2016_1234_1344,0.551
2016_1234_1345,0.402
2016_1234_1355,0.687
2016_1234_1371,0.565
2016_1234_1372,0.57
2016_1234_1380,0.811
2016_1234_1386,0.504
2016_1234_1392,0.651
2016_1234_1393,0.565
2016_1234_1396,0.681
2016_1234_1400,0.539
2016_1234_1401,0.45
2016_1234_1403,0.622
2016_1234_1409,0.64
2016_1234_1421,0.8
2016_1234_1423,0.701
2016_1234_1425,0.551
2016_1234_1428,0.531
2016_1234_1433,0.497
2016_1234_1435,0.435
2016_1234_1437,0.259
2016_1234_1438,0.273
2016_1234_1451,0.815
2016_1234_1452,0.352
2016_1234_1453,0.803
2016_1234_1455,0.404
2016_1234_1458,0.514
2016_1234_1462,0.357
2016_1234_1463,0.586
2016_1235_1242,0.318
2016_1235_1246,0.386
2016_1235_1268,0.502
2016_1235_1274,0.42
2016_1235_1276,0.562
2016_1235_1277,0.293
2016_1235_1292,0.761
2016_1235_1314,0.316
2016_1235_1320,0.609
2016_1235_1323,0.537
2016_1235_1328,0.354
2016_1235_1332,0.382
2016_1235_1333,0.599
2016_1235_1338,0.535
2016_1235_1344,0.559
2016_1235_1345,0.411
2016_1235_1355,0.675
2016_1235_1371,0.543
2016_1235_1372,0.556
2016_1235_1380,0.797
2016_1235_1386,0.507
2016_1235_1392,0.625
2016_1235_1393,0.543
2016_1235_1396,0.665
2016_1235_1400,0.505
2016_1235_1401,0.448
2016_1235_1403,0.611
2016_1235_1409,0.649
2016_1235_1421,0.818
2016_1235_1423,0.693
2016_1235_1425,0.53
2016_1235_1428,0.516
2016_1235_1433,0.484
2016_1235_1435,0.419
2016_1235_1437,0.314
2016_1235_1438,0.325
2016_1235_1451,0.81
2016_1235_1452,0.378
2016_1235_1453,0.806
2016_1235_1455,0.402
2016_1235_1458,0.499
2016_1235_1462,0.399
2016_1235_1463,0.576
2016_1242_1246,0.493
2016_1242_1268,0.67
2016_1242_1274,0.503
2016_1242_1276,0.916
2016_1242_1277,0.352
2016_1242_1292,0.931
2016_1242_1314,0.399
2016_1242_1320,0.84
2016_1242_1323,0.932
2016_1242_1328,0.503
2016_1242_1332,0.529
2016_1242_1333,0.882
2016_1242_1338,0.954
2016_1242_1344,0.934
2016_1242_1345,0.523
2016_1242_1355,0.879
2016_1242_1371,0.634
2016_1242_1372,0.829
2016_1242_1380,0.82
2016_1242_1386,0.865
2016_1242_1392,0.833
2016_1242_1393,0.894
2016_1242_1396,0.852
2016_1242_1400,0.882
2016_1242_1401,0.59
2016_1242_1403,0.95
2016_1242_1409,0.849
2016_1242_1421,0.948
2016_1242_1423,0.857
2016_1242_1425,0.933
2016_1242_1428,0.518
2016_1242_1433,0.886
2016_1242_1435,0.827
2016_1242_1437,0.602
2016_1242_1438,0.436
2016_1242_1451,0.954
2016_1242_1452,0.495
2016_1242_1453,0.948
2016_1242_1455,0.845
2016_1242_1458,0.937
2016_1242_1462,0.508
2016_1242_1463,0.851
2016_1246_1268,0.696
2016_1246_1274,0.484
2016_1246_1276,0.797
2016_1246_1277,0.33
2016_1246_1292,0.771
2016_1246_1314,0.379
2016_1246_1320,0.663
2016_1246_1323,0.825
2016_1246_1328,0.469
2016_1246_1332,0.422
2016_1246_1333,0.699
2016_1246_1338,0.849
2016_1246_1344,0.816
2016_1246_1345,0.48
2016_1246_1355,0.692
2016_1246_1371,0.627
2016_1246_1372,0.711
2016_1246_1380,0.819
2016_1246_1386,0.766
2016_1246_1392,0.621
2016_1246_1393,0.757
2016_1246_1396,0.643
2016_1246_1400,0.816
2016_1246_1401,0.599
2016_1246_1403,0.842
2016_1246_1409,0.734
2016_1246_1421,0.839
2016_1246_1423,0.682
2016_1246_1425,0.814
2016_1246_1428,0.562
2016_1246_1433,0.741
2016_1246_1435,0.729
2016_1246_1437,0.478
2016_1246_1438,0.387
2016_1246_1451,0.829
2016_1246_1452,0.44
2016_1246_1453,0.822
2016_1246_1455,0.726
2016_1246_1458,0.816
2016_1246_1462,0.457
2016_1246_1463,0.737
2016_1268_1274,0.415
2016_1268_1276,0.624
2016_1268_1277,0.267
2016_1268_1292,0.764
2016_1268_1314,0.289
2016_1268_1320,0.614
2016_1268_1323,0.548
2016_1268_1328,0.361
2016_1268_1332,0.363
2016_1268_1333,0.624
2016_1268_1338,0.592
2016_1268_1344,0.576
2016_1268_1345,0.403
2016_1268_1355,0.678
2016_1268_1371,0.528
2016_1268_1372,0.589
2016_1268_1380,0.816
2016_1268_1386,0.515
2016_1268_1392,0.636
2016_1268_1393,0.616
2016_1268_1396,0.67
2016_1268_1400,0.488
2016_1268_1401,0.434
2016_1268_1403,0.637
2016_1268_1409,0.663
2016_1268_1421,0.818
2016_1268_1423,0.682
2016_1268_1425,0.579
2016_1268_1428,0.485
2016_1268_1433,0.533
2016_1268_1435,0.481
2016_1268_1437,0.289
2016_1268_1438,0.301
2016_1268_1451,0.81
2016_1268_1452,0.359
2016_1268_1453,0.815
2016_1268_1455,0.461
2016_1268_1458,0.567
2016_1268_1462,0.374
2016_1268_1463,0.597
2016_1274_1276,0.738
2016_1274_1277,0.41
2016_1274_1292,0.817
2016_1274_1314,0.464
2016_1274_1320,0.623
2016_1274_1323,0.803
2016_1274_1328,0.607
2016_1274_1332,0.557
2016_1274_1333,0.659
2016_1274_1338,0.815
2016_1274_1344,0.765
2016_1274_1345,0.57
2016_1274_1355,0.672
2016_1274_1371,0.656
2016_1274_1372,0.643
2016_1274_1380,0.834
2016_1274_1386,0.733
2016_1274_1392,0.636
2016_1274_1393,0.704
2016_1274_1396,0.607
2016_1274_1400,0.765
2016_1274_1401,0.655
2016_1274_1403,0.801
2016_1274_1409,0.67
2016_1274_1421,0.883
2016_1274_1423,0.642
2016_1274_1425,0.773
2016_1274_1428,0.629
2016_1274_1433,0.695
2016_1274_1435,0.692
2016_1274_1437,0.589
2016_1274_1438,0.507
2016_1274_1451,0.881
2016_1274_1452,0.577
2016_1274_1453,0.872
2016_1274_1455,0.719
2016_1274_1458,0.77
2016_1274_1462,0.591
2016_1274_1463,0.662
2016_1276_1277,0.218
2016_1276_1292,0.68
2016_1276_1314,0.214
2016_1276_1320,0.58
2016_1276_1323,0.373
2016_1276_1328,0.298
2016_1276_1332,0.339
2016_1276_1333,0.486
2016_1276_1338,0.324
2016_1276_1344,0.441
2016_1276_1345,0.494
2016_1276_1355,0.611
2016_1276_1371,0.462
2016_1276_1372,0.492
2016_1276_1380,0.758
2016_1276_1386,0.405
2016_1276_1392,0.624
2016_1276_1393,0.377
2016_1276_1396,0.621
2016_1276_1400,0.398
2016_1276_1401,0.469
2016_1276_1403,0.395
2016_1276_1409,0.441
2016_1276_1421,0.64
2016_1276_1423,0.614
2016_1276_1425,0.351
2016_1276_1428,0.463
2016_1276_1433,0.344
2016_1276_1435,0.367
2016_1276_1437,0.212
2016_1276_1438,0.233
2016_1276_1451,0.674
2016_1276_1452,0.341
2016_1276_1453,0.666
2016_1276_1455,0.364
2016_1276_1458,0.345
2016_1276_1462,0.341
2016_1276_1463,0.478
2016_1277_1292,0.92
2016_1277_1314,0.439
2016_1277_1320,0.804
2016_1277_1323,0.82
2016_1277_1328,0.561
2016_1277_1332,0.552
2016_1277_1333,0.765
2016_1277_1338,0.843
2016_1277_1344,0.838
2016_1277_1345,0.557
2016_1277_1355,0.84
2016_1277_1371,0.611
2016_1277_1372,0.731
2016_1277_1380,0.829
2016_1277_1386,0.778
2016_1277_1392,0.794
2016_1277_1393,0.758
2016_1277_1396,0.793
2016_1277_1400,0.808
2016_1277_1401,0.606
2016_1277_1403,0.858
2016_1277_1409,0.781
2016_1277_1421,0.935
2016_1277_1423,0.803
2016_1277_1425,0.82
2016_1277_1428,0.545
2016_1277_1433,0.732
2016_1277_1435,0.693
2016_1277_1437,0.6
2016_1277_1438,0.489
2016_1277_1451,0.937
2016_1277_1452,0.539
2016_1277_1453,0.939
2016_1277_1455,0.723
2016_1277_1458,0.818
2016_1277_1462,0.514
2016_1277_1463,0.768
2016_1292_1314,0.161
2016_1292_1320,0.343
2016_1292_1323,0.295
2016_1292_1328,0.202
2016_1292_1332,0.252
2016_1292_1333,0.284
2016_1292_1338,0.295
2016_1292_1344,0.298
2016_1292_1345,0.313
2016_1292_1355,0.387
2016_1292_1371,0.292
2016_1292_1372,0.373
2016_1292_1380,0.673
2016_1292_1386,0.291
2016_1292_1392,0.39
2016_1292_1393,0.287
2016_1292_1396,0.331
2016_1292_1400,0.299
2016_1292_1401,0.324
2016_1292_1403,0.3
2016_1292_1409,0.228
2016_1292_1421,0.466
2016_1292_1423,0.353
2016_1292_1425,0.276
2016_1292_1428,0.255
2016_1292_1433,0.32
2016_1292_1435,0.295
2016_1292_1437,0.172
2016_1292_1438,0.167
2016_1292_1451,0.494
2016_1292_1452,0.216
2016_1292_1453,0.4
2016_1292_1455,0.299
2016_1292_1458,0.316
2016_1292_1462,0.232
2016_1292_1463,0.338
2016_1314_1320,0.849
2016_1314_1323,0.944
2016_1314_1328,0.565
2016_1314_1332,0.543
2016_1314_1333,0.877
2016_1314_1338,0.957
2016_1314_1344,0.956
2016_1314_1345,0.577
2016_1314_1355,0.884
2016_1314_1371,0.675
2016_1314_1372,0.822
2016_1314_1380,0.83
2016_1314_1386,0.895
2016_1314_1392,0.83
2016_1314_1393,0.888
2016_1314_1396,0.848
2016_1314_1400,0.912
2016_1314_1401,0.627
2016_1314_1403,0.962
2016_1314_1409,0.862
2016_1314_1421,0.952
2016_1314_1423,0.872
2016_1314_1425,0.946
2016_1314_1428,0.545
2016_1314_1433,0.876
2016_1314_1435,0.826
2016_1314_1437,0.632
2016_1314_1438,0.503
2016_1314_1451,0.957
2016_1314_1452,0.552
2016_1314_1453,0.952
2016_1314_1455,0.841
2016_1314_1458,0.942
2016_1314_1462,0.522
2016_1314_1463,0.851
2016_1320_1323,0.276
2016_1320_1328,0.19
2016_1320_1332,0.269
2016_1320_1333,0.351
2016_1320_1338,0.274
2016_1320_1344,0.346
2016_1320_1345,0.377
2016_1320_1355,0.516
2016_1320_1371,0.374
2016_1320_1372,0.472
2016_1320_1380,0.761
2016_1320_1386,0.332
2016_1320_1392,0.565
2016_1320_1393,0.321
2016_1320_1396,0.451
2016_1320_1400,0.317
2016_1320_1401,0.363
2016_1320_1403,0.313
2016_1320_1409,0.295
2016_1320_1421,0.688
2016_1320_1423,0.498
2016_1320_1425,0.246
2016_1320_1428,0.314
2016_1320_1433,0.318
2016_1320_1435,0.312
2016_1320_1437,0.104
2016_1320_1438,0.112
2016_1320_1451,0.731
2016_1320_1452,0.209
2016_1320_1453,0.661
2016_1320_1455,0.332
2016_1320_1458,0.301
2016_1320_1462,0.235
2016_1320_1463,0.444
2016_1323_1328,0.296
2016_1323_1332,0.376
2016_1323_1333,0.553
2016_1323_1338,0.338
2016_1323_1344,0.447
2016_1323_1345,0.416
2016_1323_1355,0.665
2016_1323_1371,0.491
2016_1323_1372,0.502
2016_1323_1380,0.761
2016_1323_1386,0.409
2016_1323_1392,0.654
2016_1323_1393,0.376
2016_1323_1396,0.683
2016_1323_1400,0.381
2016_1323_1401,0.39
2016_1323_1403,0.491
2016_1323_1409,0.565
2016_1323_1421,0.638
2016_1323_1423,0.682
2016_1323_1425,0.382
2016_1323_1428,0.482
2016_1323_1433,0.334
2016_1323_1435,0.332
2016_1323_1437,0.269
2016_1323_1438,0.253
2016_1323_1451,0.673
2016_1323_1452,0.32
2016_1323_1453,0.654
2016_1323_1455,0.306
2016_1323_1458,0.344
2016_1323_1462,0.351
2016_1323_1463,0.495
2016_1328_1332,0.502
2016_1328_1333,0.732
2016_1328_1338,0.824
2016_1328_1344,0.815
2016_1328_1345,0.501
2016_1328_1355,0.779
2016_1328_1371,0.612
2016_1328_1372,0.697
2016_1328_1380,0.84
2016_1328_1386,0.782
2016_1328_1392,0.747
2016_1328_1393,0.741
2016_1328_1396,0.719
2016_1328_1400,0.772
2016_1328_1401,0.559
2016_1328_1403,0.839
2016_1328_1409,0.736
2016_1328_1421,0.935
2016_1328_1423,0.743
2016_1328_1425,0.802
2016_1328_1428,0.525
2016_1328_1433,0.719
2016_1328_1435,0.696
2016_1328_1437,0.577
2016_1328_1438,0.467
2016_1328_1451,0.924
2016_1328_1452,0.515
2016_1328_1453,0.924
2016_1328_1455,0.725
2016_1328_1458,0.803
2016_1328_1462,0.479
2016_1328_1463,0.716
2016_1332_1333,0.705
2016_1332_1338,0.806
2016_1332_1344,0.782
2016_1332_1345,0.521
2016_1332_1355,0.727
2016_1332_1371,0.599
2016_1332_1372,0.68
2016_1332_1380,0.828
2016_1332_1386,0.732
2016_1332_1392,0.69
2016_1332_1393,0.713
2016_1332_1396,0.688
2016_1332_1400,0.763
2016_1332_1401,0.59
2016_1332_1403,0.815
2016_1332_1409,0.699
2016_1332_1421,0.9
2016_1332_1423,0.71
2016_1332_1425,0.784
2016_1332_1428,0.531
2016_1332_1433,0.719
2016_1332_1435,0.692
2016_1332_1437,0.584
2016_1332_1438,0.484
2016_1332_1451,0.9
2016_1332_1452,0.506
2016_1332_1453,0.892
2016_1332_1455,0.736
2016_1332_1458,0.781
2016_1332_1462,0.497
2016_1332_1463,0.697
2016_1333_1338,0.322
2016_1333_1344,0.434
2016_1333_1345,0.45
2016_1333_1355,0.607
2016_1333_1371,0.44
2016_1333_1372,0.496
2016_1333_1380,0.715
2016_1333_1386,0.409
2016_1333_1392,0.607
2016_1333_1393,0.351
2016_1333_1396,0.611
2016_1333_1400,0.379
2016_1333_1401,0.423
2016_1333_1403,0.389
2016_1333_1409,0.438
2016_1333_1421,0.614
2016_1333_1423,0.605
2016_1333_1425,0.323
2016_1333_1428,0.432
2016_1333_1433,0.343
2016_1333_1435,0.362
2016_1333_1437,0.201
2016_1333_1438,0.213
2016_1333_1451,0.669
2016_1333_1452,0.32
2016_1333_1453,0.649
2016_1333_1455,0.376
2016_1333_1458,0.345
2016_1333_1462,0.321
2016_1333_1463,0.474
2016_1338_1344,0.454
2016_1338_1345,0.427
2016_1338_1355,0.663
2016_1338_1371,0.478
2016_1338_1372,0.518
2016_1338_1380,0.775
2016_1338_1386,0.411
2016_1338_1392,0.649
2016_1338_1393,0.411
2016_1338_1396,0.656
2016_1338_1400,0.404
2016_1338_1401,0.397
2016_1338_1403,0.464
2016_1338_1409,0.532
2016_1338_1421,0.638
2016_1338_1423,0.648
2016_1338_1425,0.394
2016_1338_1428,0.469
2016_1338_1433,0.33
2016_1338_1435,0.368
2016_1338_1437,0.221
2016_1338_1438,0.22
2016_1338_1451,0.679
2016_1338_1452,0.315
2016_1338_1453,0.66
2016_1338_1455,0.333
2016_1338_1458,0.348
2016_1338_1462,0.329
2016_1338_1463,0.503
2016_1344_1345,0.501
2016_1344_1355,0.609
2016_1344_1371,0.49
2016_1344_1372,0.473
2016_1344_1380,0.74
2016_1344_1386,0.412
2016_1344_1392,0.582
2016_1344_1393,0.35
2016_1344_1396,0.62
2016_1344_1400,0.376
2016_1344_1401,0.466
2016_1344_1403,0.423
2016_1344_1409,0.457
2016_1344_1421,0.573
2016_1344_1423,0.624
2016_1344_1425,0.338
2016_1344_1428,0.492
2016_1344_1433,0.32
2016_1344_1435,0.351
2016_1344_1437,0.238
2016_1344_1438,0.234
2016_1344_1451,0.595
2016_1344_1452,0.366
2016_1344_1453,0.581
2016_1344_1455,0.374
2016_1344_1458,0.328
2016_1344_1462,0.367
2016_1344_1463,0.457
2016_1345_1355,0.688
2016_1345_1371,0.654
2016_1345_1372,0.672
2016_1345_1380,0.814
2016_1345_1386,0.741
2016_1345_1392,0.637
2016_1345_1393,0.764
2016_1345_1396,0.623
2016_1345_1400,0.77
2016_1345_1401,0.615
2016_1345_1403,0.817
2016_1345_1409,0.73
2016_1345_1421,0.852
2016_1345_1423,0.663
2016_1345_1425,0.801
2016_1345_1428,0.604
2016_1345_1433,0.728
2016_1345_1435,0.719
2016_1345_1437,0.478
2016_1345_1438,0.413
2016_1345_1451,0.84
2016_1345_1452,0.468
2016_1345_1453,0.842
2016_1345_1455,0.697
2016_1345_1458,0.795
2016_1345_1462,0.468
2016_1345_1463,0.717
2016_1355_1371,0.376
2016_1355_1372,0.48
2016_1355_1380,0.736
2016_1355_1386,0.375
2016_1355_1392,0.533
2016_1355_1393,0.365
2016_1355_1396,0.535
2016_1355_1400,0.33
2016_1355_1401,0.374
2016_1355_1403,0.363
2016_1355_1409,0.396
2016_1355_1421,0.665
2016_1355_1423,0.526
2016_1355_1425,0.316
2016_1355_1428,0.381
2016_1355_1433,0.353
2016_1355_1435,0.343
2016_1355_1437,0.265
2016_1355_1438,0.265
2016_1355_1451,0.643
2016_1355_1452,0.322
2016_1355_1453,0.601
2016_1355_1455,0.359
2016_1355_1458,0.344
2016_1355_1462,0.319
2016_1355_1463,0.437
2016_1371_1372,0.553
2016_1371_1380,0.806
2016_1371_1386,0.455
2016_1371_1392,0.661
2016_1371_1393,0.534
2016_1371_1396,0.673
2016_1371_1400,0.431
2016_1371_1401,0.424
2016_1371_1403,0.569
2016_1371_1409,0.634
2016_1371_1421,0.771
2016_1371_1423,0.696
2016_1371_1425,0.543
2016_1371_1428,0.486
2016_1371_1433,0.465
2016_1371_1435,0.431
2016_1371_1437,0.286
2016_1371_1438,0.293
2016_1371_1451,0.768
2016_1371_1452,0.344
2016_1371_1453,0.773
2016_1371_1455,0.406
2016_1371_1458,0.492
2016_1371_1462,0.396
2016_1371_1463,0.563
2016_1372_1380,0.755
2016_1372_1386,0.394
2016_1372_1392,0.585
2016_1372_1393,0.415
2016_1372_1396,0.555
2016_1372_1400,0.418
2016_1372_1401,0.45
2016_1372_1403,0.429
2016_1372_1409,0.448
2016_1372_1421,0.629
2016_1372_1423,0.59
2016_1372_1425,0.357
2016_1372_1428,0.42
2016_1372_1433,0.393
2016_1372_1435,0.392
2016_1372_1437,0.221
2016_1372_1438,0.219
2016_1372_1451,0.661
2016_1372_1452,0.295
2016_1372_1453,0.629
2016_1372_1455,0.412
2016_1372_1458,0.387
2016_1372_1462,0.312
2016_1372_1463,0.48
2016_1380_1386,0.132
2016_1380_1392,0.279
2016_1380_1393,0.19
2016_1380_1396,0.211
2016_1380_1400,0.144
2016_1380_1401,0.15
2016_1380_1403,0.159
2016_1380_1409,0.21
2016_1380_1421,0.356
2016_1380_1423,0.201
2016_1380_1425,0.195
2016_1380_1428,0.139
2016_1380_1433,0.153
2016_1380_1435,0.211
2016_1380_1437,0.125
2016_1380_1438,0.126
2016_1380_1451,0.373
2016_1380_1452,0.122
2016_1380_1453,0.332
2016_1380_1455,0.138
2016_1380_1458,0.156
2016_1380_1462,0.144
2016_1380_1463,0.241
2016_1386_1392,0.608
2016_1386_1393,0.404
2016_1386_1396,0.665
2016_1386_1400,0.382
2016_1386_1401,0.457
2016_1386_1403,0.484
2016_1386_1409,0.544
2016_1386_1421,0.609
2016_1386_1423,0.672
2016_1386_1425,0.396
2016_1386_1428,0.528
2016_1386_1433,0.351
2016_1386_1435,0.379
2016_1386_1437,0.264
2016_1386_1438,0.266
2016_1386_1451,0.614
2016_1386_1452,0.379
2016_1386_1453,0.62
2016_1386_1455,0.381
2016_1386_1458,0.374
2016_1386_1462,0.392
2016_1386_1463,0.492
2016_1392_1393,0.344
2016_1392_1396,0.456
2016_1392_1400,0.379
2016_1392_1401,0.405
2016_1392_1403,0.365
2016_1392_1409,0.334
2016_1392_1421,0.613
2016_1392_1423,0.458
2016_1392_1425,0.326
2016_1392_1428,0.37
2016_1392_1433,0.367
2016_1392_1435,0.334
2016_1392_1437,0.232
2016_1392_1438,0.216
2016_1392_1451,0.612
2016_1392_1452,0.286
2016_1392_1453,0.542
2016_1392_1455,0.369
2016_1392_1458,0.376
2016_1392_1462,0.311
2016_1392_1463,0.429
2016_1393_1396,0.597
2016_1393_1400,0.383
2016_1393_1401,0.39
2016_1393_1403,0.366
2016_1393_1409,0.399
2016_1393_1421,0.656
2016_1393_1423,0.585
2016_1393_1425,0.266
2016_1393_1428,0.402
2016_1393_1433,0.274
2016_1393_1435,0.342
2016_1393_1437,0.096
2016_1393_1438,0.088
2016_1393_1451,0.679
2016_1393_1452,0.198
2016_1393_1453,0.693
2016_1393_1455,0.337
2016_1393_1458,0.298
2016_1393_1462,0.203
2016_1393_1463,0.479
2016_1396_1400,0.277
2016_1396_1401,0.345
2016_1396_1403,0.304
2016_1396_1409,0.322
2016_1396_1421,0.646
2016_1396_1423,0.5
2016_1396_1425,0.234
2016_1396_1428,0.329
2016_1396_1433,0.301
2016_1396_1435,0.28
2016_1396_1437,0.177
2016_1396_1438,0.19
2016_1396_1451,0.64
2016_1396_1452,0.272
2016_1396_1453,0.562
2016_1396_1455,0.294
2016_1396_1458,0.268
2016_1396_1462,0.278
2016_1396_1463,0.427
2016_1400_1401,0.335
2016_1400_1403,0.52
2016_1400_1409,0.591
2016_1400_1421,0.684
2016_1400_1423,0.667
2016_1400_1425,0.451
2016_1400_1428,0.462
2016_1400_1433,0.372
2016_1400_1435,0.349
2016_1400_1437,0.249
2016_1400_1438,0.252
2016_1400_1451,0.692
2016_1400_1452,0.28
2016_1400_1453,0.689
2016_1400_1455,0.295
2016_1400_1458,0.406
2016_1400_1462,0.328
2016_1400_1463,0.532
2016_1401_1403,0.782
2016_1401_1409,0.737
2016_1401_1421,0.847
2016_1401_1423,0.695
2016_1401_1425,0.746
2016_1401_1428,0.65
2016_1401_1433,0.676
2016_1401_1435,0.639
2016_1401_1437,0.486
2016_1401_1438,0.462
2016_1401_1451,0.842
2016_1401_1452,0.54
2016_1401_1453,0.838
2016_1401_1455,0.627
2016_1401_1458,0.72
2016_1401_1462,0.542
2016_1401_1463,0.693
2016_1403_1409,0.476
2016_1403_1421,0.554
2016_1403_1423,0.614
2016_1403_1425,0.362
2016_1403_1428,0.489
2016_1403_1433,0.335
2016_1403_1435,0.36
2016_1403_1437,0.226
2016_1403_1438,0.224
